"item","condition","exp","UB","LB","low","high","y","x","group"
"laptop","original",3,4480,3920,0.00483400627628273,0.0269187633551202,0.0145850361642488,4200,"laptop original 3"
"laptop","original",3,5040,4480,0.00416742613527247,0.0173661875010257,0.0106315502836112,4760,"laptop original 3"
"laptop","original",3,5600,5000,0.00117637642773856,0.0073219681372668,0.00396023895039403,5300,"laptop original 3"
"laptop","original",4,560,0,0.103993293366417,0.216039399070258,0.157876277375595,280,"laptop original 4"
"laptop","original",4,1120,560,0.244091471303019,0.368851775199912,0.303170550695326,840,"laptop original 4"
"laptop","original",4,1680,1120,0.198097001945676,0.299551607849983,0.246116105221781,1400,"laptop original 4"
"laptop","original",4,2240,1680,0.0891765917661614,0.174669237831488,0.131801487629254,1960,"laptop original 4"
"laptop","original",4,2800,2240,0.0334847435784828,0.0903730897186172,0.0608506163380255,2520,"laptop original 4"
"laptop","original",4,3360,2800,0.019402156442412,0.065042004638697,0.0412768097581846,3080,"laptop original 4"
"laptop","original",4,3920,3360,0.0145003024397673,0.0467390011752353,0.0297313275835786,3640,"laptop original 4"
"laptop","original",4,4480,3920,0.00558908083641074,0.0256718456094239,0.0145850361642488,4200,"laptop original 4"
"laptop","original",4,5040,4480,0.00407884905130791,0.0183438547146005,0.0106315502836112,4760,"laptop original 4"
"laptop","original",4,5600,5000,0.00105059311469498,0.00757610671825297,0.00396023895039403,5300,"laptop original 4"
"laptop","original",5,50,0,0.000354456557370379,0.00183955642875191,0.00103069214516566,25,"laptop original 5"
"laptop","original",5,100,50,0.00049037509632175,0.00160394625369174,0.00103788315892174,75,"laptop original 5"
"laptop","original",5,150,100,0.000376301445097228,0.00736448114479532,0.00287497199040535,125,"laptop original 5"
"laptop","original",5,200,150,0.00212074056223869,0.0107102738352513,0.00627550476799227,175,"laptop original 5"
"laptop","original",5,250,200,0.00680324049411116,0.0187937181277563,0.0125682421091038,225,"laptop original 5"
"laptop","original",5,300,250,0.0100190204378425,0.0356016918674585,0.0215486821006162,275,"laptop original 5"
"laptop","original",5,350,300,0.0184747339458349,0.048104488072633,0.0318779764713338,325,"laptop original 5"
"laptop","original",5,400,350,0.0205042085847194,0.0467654834930707,0.033296514931056,375,"laptop original 5"
"laptop","original",5,450,400,0.0199188121554565,0.0474846929321013,0.0318547384278799,425,"laptop original 5"
"laptop","original",5,500,450,0.019513714625339,0.0548770739504997,0.0370359906900339,475,"laptop original 5"
"laptop","original",5,550,500,0.0276309088896789,0.0606382831962477,0.0410860528432651,525,"laptop original 5"
"laptop","original",5,600,550,0.03219304493342,0.0610769324600562,0.0449720015601731,575,"laptop original 5"
"laptop","original",5,650,600,0.0326141423868593,0.0548113827914962,0.0441575032512687,625,"laptop original 5"
"laptop","original",5,700,650,0.0347219104300332,0.0584254128143873,0.0464053329079051,675,"laptop original 5"
"laptop","original",5,750,700,0.035159678524815,0.0516177151529404,0.0433462553562462,725,"laptop original 5"
"laptop","original",5,800,750,0.0342600963937549,0.0459411012347996,0.0402885483413469,775,"laptop original 5"
"laptop","original",5,850,800,0.0308394097496644,0.0423645980958273,0.0367267005738547,825,"laptop original 5"
"laptop","original",5,900,850,0.0200866256268333,0.0410430317432958,0.0319869408125574,875,"laptop original 5"
"laptop","original",5,950,900,0.0231127366591392,0.0442308271673251,0.0342872779444734,925,"laptop original 5"
"laptop","original",5,1000,950,0.0217248211794291,0.0459238544392079,0.0347816438417051,975,"laptop original 5"
"laptop","original",5,1050,1000,0.0229959991593104,0.0386497717022545,0.0309341898506049,1025,"laptop original 5"
"laptop","original",5,1100,1050,0.0245766970680237,0.0382301840441177,0.0311356580145877,1075,"laptop original 5"
"laptop","original",5,1150,1100,0.0230164008854606,0.0367671822303586,0.0301223086691202,1125,"laptop original 5"
"laptop","original",5,1200,1150,0.0211075294837475,0.0347090461563164,0.0284444442064599,1175,"laptop original 5"
"laptop","original",5,1250,1200,0.0213101627330132,0.0341126529565172,0.0279733818413213,1225,"laptop original 5"
"laptop","original",5,1300,1250,0.0203274441098882,0.0328243799286846,0.0270392215994332,1275,"laptop original 5"
"laptop","original",5,1350,1300,0.0191662932621614,0.0318363745398826,0.0257877711919927,1325,"laptop original 5"
"laptop","original",5,1400,1350,0.0145642035543437,0.0295542958952758,0.0225335183709391,1375,"laptop original 5"
"laptop","original",5,1450,1400,0.013850907291189,0.0291668765662119,0.0215448348137128,1425,"laptop original 5"
"laptop","original",5,1500,1450,0.012714487864613,0.0272644943851956,0.0197805455156726,1475,"laptop original 5"
"laptop","original",5,1550,1500,0.00897740097050497,0.0272144092750037,0.0179765739955499,1525,"laptop original 5"
"laptop","original",5,1600,1550,0.00727129687688649,0.0258638352953749,0.0164677566664613,1575,"laptop original 5"
"laptop","original",5,1650,1600,0.0081384864305009,0.0246801909656862,0.0159725210986288,1625,"laptop original 5"
"laptop","original",5,1700,1650,0.00893003986657277,0.0268735449750374,0.017524525362132,1675,"laptop original 5"
"laptop","original",5,1750,1700,0.00785026453490378,0.0353131356986644,0.0210220953322998,1725,"laptop original 5"
"laptop","original",5,1800,1750,0.00899172135155319,0.0417032628574549,0.0233448626313157,1775,"laptop original 5"
"laptop","original",5,1850,1800,0.00603567092403638,0.0320462056588077,0.0181996303150487,1825,"laptop original 5"
"laptop","original",5,1900,1850,0.00366401196897032,0.0206242069649857,0.0113449430857401,1875,"laptop original 5"
"laptop","original",5,1950,1900,0.00167776180358279,0.0176840670771457,0.0087679049910287,1925,"laptop original 5"
"laptop","original",5,2000,1950,0.00113343157852952,0.0138248298603708,0.00664385822264661,1975,"laptop original 5"
"laptop","original",6,50,0,0.000605626286569124,0.0186825374286263,0.00675137445443681,25,"laptop original 6"
"laptop","original",6,100,50,0.000736997304055029,0.0102657163417916,0.00411166364365969,75,"laptop original 6"
"laptop","original",6,150,100,0.000944714578460853,0.0175033844789004,0.00679345617211202,125,"laptop original 6"
"laptop","original",6,200,150,0.00152196136761941,0.0193486528525373,0.00806882797857111,175,"laptop original 6"
"laptop","original",6,250,200,0.00146126106390394,0.0111883106789481,0.00520084278176573,225,"laptop original 6"
"laptop","original",6,300,250,0.00193021748644771,0.00995024829320966,0.0052975427447277,275,"laptop original 6"
"laptop","original",6,350,300,0.00191908543526752,0.00759932448035695,0.00441847499044135,325,"laptop original 6"
"laptop","original",6,400,350,0.00241853727612272,0.00910837048628251,0.0054056106168738,375,"laptop original 6"
"laptop","original",6,450,400,0.00385231963141376,0.0125888923962359,0.0077790672892581,425,"laptop original 6"
"laptop","original",6,500,450,0.00532279115121573,0.0167195178224046,0.0107797245005713,475,"laptop original 6"
"laptop","original",6,550,500,0.00787980022185106,0.0195672897951115,0.0133503357673027,525,"laptop original 6"
"laptop","original",6,600,550,0.00907592615657996,0.0222427570588516,0.0152633928464478,575,"laptop original 6"
"laptop","original",6,650,600,0.00991376710253243,0.0235472519251819,0.0162375616634999,625,"laptop original 6"
"laptop","original",6,700,650,0.0117292337597736,0.0251699838184556,0.0181410601138894,675,"laptop original 6"
"laptop","original",6,750,700,0.0114185946579104,0.0260562546115079,0.0185260268656322,725,"laptop original 6"
"laptop","original",6,800,750,0.0126858656647459,0.0274093038992545,0.0195261263310996,775,"laptop original 6"
"laptop","original",6,850,800,0.0135249568302798,0.0291378386321687,0.0208711283147209,825,"laptop original 6"
"laptop","original",6,900,850,0.0143478179306228,0.0302258278825326,0.0218055403899906,875,"laptop original 6"
"laptop","original",6,950,900,0.0165619297102185,0.0307826392899667,0.0232905736346125,925,"laptop original 6"
"laptop","original",6,1000,950,0.0178219813114061,0.0312852338163421,0.0245097784117009,975,"laptop original 6"
"laptop","original",6,1050,1000,0.0205734210580576,0.0321924145284693,0.0261201098948025,1025,"laptop original 6"
"laptop","original",6,1100,1050,0.0222750911069739,0.03252974478908,0.0273021251839375,1075,"laptop original 6"
"laptop","original",6,1150,1100,0.0208710084374839,0.0304052767946702,0.0255645727676666,1125,"laptop original 6"
"laptop","original",6,1200,1150,0.0222480939166445,0.0309700161586193,0.0266702414541236,1175,"laptop original 6"
"laptop","original",6,1250,1200,0.02215648968629,0.0303527932361433,0.0262680810595092,1225,"laptop original 6"
"laptop","original",6,1300,1250,0.0228921742125456,0.0306766159295069,0.026731253193191,1275,"laptop original 6"
"laptop","original",6,1350,1300,0.0209017422455767,0.0304809535958139,0.0257587117554692,1325,"laptop original 6"
"laptop","original",6,1400,1350,0.0213462945021579,0.0304644468915759,0.0258967783296038,1375,"laptop original 6"
"laptop","original",6,1450,1400,0.0210020949413053,0.0298636690373443,0.0254600436177888,1425,"laptop original 6"
"laptop","original",6,1500,1450,0.0220381788319044,0.031692872301061,0.0267979523988656,1475,"laptop original 6"
"laptop","original",6,1550,1500,0.0239912641582755,0.032548028316309,0.0283741029898289,1525,"laptop original 6"
"laptop","original",6,1600,1550,0.0229521165355003,0.0335382517417406,0.0282400452204552,1575,"laptop original 6"
"laptop","original",6,1650,1600,0.0244598601451919,0.0341672797979494,0.0293815422965442,1625,"laptop original 6"
"laptop","original",6,1700,1650,0.0244291428665981,0.0338729220950174,0.0292348096282339,1675,"laptop original 6"
"laptop","original",6,1750,1700,0.0214852646097628,0.0331566667294441,0.0273077610663402,1725,"laptop original 6"
"laptop","original",6,1800,1750,0.0230895260514264,0.0327040783485107,0.0276504442604547,1775,"laptop original 6"
"laptop","original",6,1850,1800,0.0215897047963454,0.0315082044247633,0.0268331338235787,1825,"laptop original 6"
"laptop","original",6,1900,1850,0.0191172725962822,0.0303180662716134,0.0249117388972005,1875,"laptop original 6"
"laptop","original",6,1950,1900,0.0196428856343163,0.0310624307035752,0.0250915131226039,1925,"laptop original 6"
"laptop","original",6,2000,1950,0.0186285640811255,0.030616253695592,0.0247370698891253,1975,"laptop original 6"
"laptop","original",6,2050,2000,0.017739663589982,0.0307024288829548,0.02440014259393,2025,"laptop original 6"
"laptop","original",6,2100,2050,0.0151510166127657,0.028428051107334,0.021955157837528,2075,"laptop original 6"
"laptop","original",6,2150,2100,0.0144535399585833,0.0287251075540934,0.0215417424280825,2125,"laptop original 6"
"laptop","original",6,2200,2150,0.0143016906755298,0.0289586049237397,0.0215479302299173,2175,"laptop original 6"
"laptop","original",6,2250,2200,0.0144027962221671,0.0279253113286784,0.0208857698910353,2225,"laptop original 6"
"laptop","original",6,2300,2250,0.0146678327976412,0.02882490982378,0.0213368242913787,2275,"laptop original 6"
"laptop","original",6,2350,2300,0.0133528173551632,0.0284025477164735,0.0206691444750449,2325,"laptop original 6"
"laptop","original",6,2400,2350,0.0119394195827315,0.0275817023568593,0.0195635588931782,2375,"laptop original 6"
"laptop","original",6,2450,2400,0.0119560059137639,0.0274356829620178,0.019222178815377,2425,"laptop original 6"
"laptop","original",6,2500,2450,0.0110689860522737,0.0268210461685872,0.0184174101838908,2475,"laptop original 6"
"laptop","original",8,500,0,0.142966561110461,0.244625760347996,0.196116087354328,250,"laptop original 8"
"laptop","original",8,1000,500,0.233009902401143,0.27478695113802,0.254392542079421,750,"laptop original 8"
"laptop","original",8,1500,1000,0.227521731480211,0.278265890228536,0.252634389907171,1250,"laptop original 8"
"laptop","original",8,2000,1500,0.165522509329712,0.247918023689904,0.20467136475697,1750,"laptop original 8"
"laptop","original",8,2500,2000,0.0269842413482388,0.093866775230558,0.0575441304080205,2250,"laptop original 8"
"laptop","original",8,3000,2500,0.0108242662987189,0.0630437528546772,0.0346414854940893,2750,"laptop original 8"
"sweater","original",3,40,0,0.250652735420759,0.372494258162361,0.303021985781548,20,"sweater original 3"
"sweater","original",3,80,40,0.219641354665903,0.283977867613317,0.250720654845985,60,"sweater original 3"
"sweater","original",3,120,80,0.143683116334634,0.20263981608511,0.175858612609352,100,"sweater original 3"
"sweater","original",3,160,120,0.0852434352034174,0.122220452404758,0.10497578985942,140,"sweater original 3"
"sweater","original",3,200,160,0.0367630892935404,0.076070104611842,0.0574876581547222,180,"sweater original 3"
"sweater","original",3,240,200,0.025884278108549,0.0582816894338744,0.0414037007530403,220,"sweater original 3"
"sweater","original",3,280,240,0.0133609903731372,0.0355792535713159,0.0246291438067702,260,"sweater original 3"
"sweater","original",3,320,280,0.0107655016258057,0.0309253329909543,0.0206820748640619,300,"sweater original 3"
"sweater","original",3,360,320,0.00546067127837457,0.0199874310062649,0.0122657375618596,340,"sweater original 3"
"sweater","original",3,400,400,0.00214985725947648,0.0169294846799996,0.00895464176324063,400,"sweater original 3"
"sweater","original",4,40,0,0.252571805404685,0.366067188423323,0.303021985781548,20,"sweater original 4"
"sweater","original",4,80,40,0.219300431045009,0.287978181763869,0.250720654845985,60,"sweater original 4"
"sweater","original",4,120,80,0.143717849698167,0.201948607007996,0.175858612609352,100,"sweater original 4"
"sweater","original",4,160,120,0.0841785373592873,0.121381659694999,0.10497578985942,140,"sweater original 4"
"sweater","original",4,200,160,0.0369168388828676,0.0762821859361784,0.0574876581547222,180,"sweater original 4"
"sweater","original",4,240,200,0.0252895917695049,0.0569036379855528,0.0414037007530403,220,"sweater original 4"
"sweater","original",4,280,240,0.013186545851016,0.0364396615723004,0.0246291438067702,260,"sweater original 4"
"sweater","original",4,320,280,0.0103810338793881,0.0314946015147525,0.0206820748640619,300,"sweater original 4"
"sweater","original",4,360,320,0.00576264011500652,0.0196560512291202,0.0122657375618596,340,"sweater original 4"
"sweater","original",4,400,400,0.00237878655104685,0.0176974078755271,0.00895464176324063,400,"sweater original 4"
"sweater","original",5,3,0,0.000560981144256411,0.0144968700272629,0.00545377807042065,1.5,"sweater original 5"
"sweater","original",5,6,3,0.000529049459448455,0.0149994073458653,0.0055335468837346,4.5,"sweater original 5"
"sweater","original",5,9,6,0.00287417706004729,0.0232310586234348,0.0112266746446397,7.5,"sweater original 5"
"sweater","original",5,12,9,0.00695132158136511,0.032422679649954,0.019132494459705,10.5,"sweater original 5"
"sweater","original",5,15,12,0.0133186152543112,0.036118860826128,0.0242823779634426,13.5,"sweater original 5"
"sweater","original",5,18,15,0.0191692333798764,0.0384371164843586,0.0291024013763343,16.5,"sweater original 5"
"sweater","original",5,21,18,0.0272028449746175,0.0451049029436951,0.0363249846313495,19.5,"sweater original 5"
"sweater","original",5,24,21,0.0312426600989431,0.0481789068785589,0.0402799983709435,22.5,"sweater original 5"
"sweater","original",5,27,24,0.035831265658798,0.0537601801826696,0.0457957196632401,25.5,"sweater original 5"
"sweater","original",5,30,27,0.0399666880719911,0.0554390455614855,0.0481081199201787,28.5,"sweater original 5"
"sweater","original",5,33,30,0.0419004539595889,0.064058844924108,0.0517232233133166,31.5,"sweater original 5"
"sweater","original",5,36,33,0.0436945078339867,0.0632383423497358,0.0529259568098516,34.5,"sweater original 5"
"sweater","original",5,39,36,0.0438352044325413,0.0618952746581367,0.0514788543119239,37.5,"sweater original 5"
"sweater","original",5,42,39,0.0436122211991196,0.0614252420072697,0.0512128446571687,40.5,"sweater original 5"
"sweater","original",5,45,42,0.0440848724428766,0.0582987762056287,0.0510039840432376,43.5,"sweater original 5"
"sweater","original",5,48,45,0.04337827406875,0.0565593605258668,0.0501676128874749,46.5,"sweater original 5"
"sweater","original",5,51,48,0.0410890949505045,0.0556649753042665,0.0483314579206548,49.5,"sweater original 5"
"sweater","original",5,54,51,0.0311211915972576,0.0469924581004568,0.0390463709785512,52.5,"sweater original 5"
"sweater","original",5,57,54,0.0301914743182336,0.0469694264750572,0.0376137722950979,55.5,"sweater original 5"
"sweater","original",5,60,57,0.0284954254432385,0.0435141040887317,0.0353318366683106,58.5,"sweater original 5"
"sweater","original",5,63,60,0.0247207004435235,0.0374324404567886,0.0299715507280605,61.5,"sweater original 5"
"sweater","original",5,66,63,0.0221178296926525,0.034687802626369,0.0271715359812531,64.5,"sweater original 5"
"sweater","original",5,69,66,0.0197091457271598,0.030147144984218,0.024501047139784,67.5,"sweater original 5"
"sweater","original",5,72,69,0.0147545910088765,0.0258914349584321,0.0209435316861371,70.5,"sweater original 5"
"sweater","original",5,75,72,0.0116285608652109,0.0242179291096042,0.0179819268646213,73.5,"sweater original 5"
"sweater","original",5,78,75,0.0102051164121691,0.0219438674336259,0.0162596064178548,76.5,"sweater original 5"
"sweater","original",5,81,78,0.00835176918573061,0.0184809690708539,0.0137236345171792,79.5,"sweater original 5"
"sweater","original",5,84,81,0.00748558582263399,0.016847499570996,0.0123667996434806,82.5,"sweater original 5"
"sweater","original",5,87,84,0.00616043073827524,0.0148448961801242,0.0106013753388966,85.5,"sweater original 5"
"sweater","original",5,90,87,0.00515336856268334,0.0136931734361286,0.00966953221112811,88.5,"sweater original 5"
"sweater","original",5,93,90,0.00596999222597944,0.0201942733701554,0.0125958526621347,91.5,"sweater original 5"
"sweater","original",5,96,93,0.00570826008703546,0.0225893692108472,0.0129522460234093,94.5,"sweater original 5"
"sweater","original",5,99,96,0.00361434559774318,0.025848310208133,0.0122159417829703,97.5,"sweater original 5"
"sweater","original",5,102,99,0.00185672971723228,0.0272016518444995,0.0114240969446629,100.5,"sweater original 5"
"sweater","original",5,105,102,0.000871517987642353,0.0219239930892042,0.00955800779332793,103.5,"sweater original 5"
"sweater","original",5,108,105,0.000529604914733609,0.0151832484667035,0.00649034503695796,106.5,"sweater original 5"
"sweater","original",5,111,108,0.00063466088586719,0.0129059299343337,0.00582728986161798,109.5,"sweater original 5"
"sweater","original",5,114,111,0.00063552589768033,0.0112200185613974,0.00521401255539142,112.5,"sweater original 5"
"sweater","original",5,117,114,0.00063552589768033,0.00904925378594758,0.00422595401691478,115.5,"sweater original 5"
"sweater","original",5,120,117,0.000474158368895211,0.00464914871491469,0.00222970292464099,118.5,"sweater original 5"
"sweater","original",6,3,0,0.00126111280464781,0.012548732245568,0.00553558201273319,1.5,"sweater original 6"
"sweater","original",6,6,3,0.00142782987630818,0.0115729359415623,0.00546399289413889,4.5,"sweater original 6"
"sweater","original",6,9,6,0.00166342840916198,0.013439068106,0.00631233537940374,7.5,"sweater original 6"
"sweater","original",6,12,9,0.00183048546387781,0.0113749566769761,0.00591806658633758,10.5,"sweater original 6"
"sweater","original",6,15,12,0.00253942577938122,0.0126773433146972,0.0069262584525504,13.5,"sweater original 6"
"sweater","original",6,18,15,0.00303466930546402,0.00929896557011738,0.00598647262565066,16.5,"sweater original 6"
"sweater","original",6,21,18,0.00419867498662868,0.0115575623285249,0.00780147669452086,19.5,"sweater original 6"
"sweater","original",6,24,21,0.00590114610786456,0.0147015179611465,0.00992447419574657,22.5,"sweater original 6"
"sweater","original",6,27,24,0.00695244373173394,0.0180983695110051,0.0121398440745741,25.5,"sweater original 6"
"sweater","original",6,30,27,0.00806990771725266,0.0246505474265939,0.0149905959585756,28.5,"sweater original 6"
"sweater","original",6,33,30,0.00835696421494222,0.0212590009383164,0.0144535180583379,31.5,"sweater original 6"
"sweater","original",6,36,33,0.0102595561413963,0.0244742504396175,0.0172773926221227,34.5,"sweater original 6"
"sweater","original",6,39,36,0.00992118021874018,0.0254584085631898,0.0173454121926067,37.5,"sweater original 6"
"sweater","original",6,42,39,0.0113470091679943,0.0264569551146341,0.0183626933578691,40.5,"sweater original 6"
"sweater","original",6,45,42,0.0107280427275495,0.0269128093057571,0.0185002801382742,43.5,"sweater original 6"
"sweater","original",6,48,45,0.0113472636501599,0.027307120351687,0.0183669963148529,46.5,"sweater original 6"
"sweater","original",6,51,48,0.0125276895797212,0.0295857825007764,0.0198304608153561,49.5,"sweater original 6"
"sweater","original",6,54,51,0.011928856661059,0.0288904616686883,0.0192236951816635,52.5,"sweater original 6"
"sweater","original",6,57,54,0.0110668319315448,0.0217430191911912,0.0163328790582619,55.5,"sweater original 6"
"sweater","original",6,60,57,0.011659569402237,0.0266530312241721,0.0186664363707124,58.5,"sweater original 6"
"sweater","original",6,63,60,0.0141370207080491,0.0265597142659022,0.019839172056554,61.5,"sweater original 6"
"sweater","original",6,66,63,0.0133259946330943,0.0232499515436776,0.018222592192016,64.5,"sweater original 6"
"sweater","original",6,69,66,0.0116931129752285,0.0204911932157693,0.0159839833531966,67.5,"sweater original 6"
"sweater","original",6,72,69,0.0127096958134054,0.0213369759147836,0.0170051716571011,70.5,"sweater original 6"
"sweater","original",6,75,72,0.0132521961936619,0.0214554520502613,0.0175086861687636,73.5,"sweater original 6"
"sweater","original",6,78,75,0.0135430039144184,0.0219087498501103,0.0177712006505599,76.5,"sweater original 6"
"sweater","original",6,81,78,0.0135540543549642,0.0212224515958448,0.0174112381153381,79.5,"sweater original 6"
"sweater","original",6,84,81,0.012081615995434,0.0207818902946093,0.0164910134340612,82.5,"sweater original 6"
"sweater","original",6,87,84,0.0140060124480221,0.0211292187426334,0.0175599631891095,85.5,"sweater original 6"
"sweater","original",6,90,87,0.012222318360624,0.0206969541239818,0.0164481204888288,88.5,"sweater original 6"
"sweater","original",6,93,90,0.0137007376723292,0.0220998565499183,0.0175099120864536,91.5,"sweater original 6"
"sweater","original",6,96,93,0.012626036151286,0.0213452636111858,0.0166892452115783,94.5,"sweater original 6"
"sweater","original",6,99,96,0.013860139622583,0.0219160376632297,0.0176824501926894,97.5,"sweater original 6"
"sweater","original",6,102,99,0.0144548387846793,0.0229261691394823,0.0187646345458662,100.5,"sweater original 6"
"sweater","original",6,105,102,0.0136065560826535,0.0224143422611936,0.0178953744109501,103.5,"sweater original 6"
"sweater","original",6,108,105,0.0134933887624627,0.0232980857949077,0.0179921738075587,106.5,"sweater original 6"
"sweater","original",6,111,108,0.0139741934019994,0.0225835603967708,0.0182297450400448,109.5,"sweater original 6"
"sweater","original",6,114,111,0.0133804603253357,0.0220586697187065,0.0175583600467927,112.5,"sweater original 6"
"sweater","original",6,117,114,0.0143077041483746,0.0227623083510929,0.0180500699305635,115.5,"sweater original 6"
"sweater","original",6,120,117,0.0136425659302303,0.0225908896921481,0.017635676722411,118.5,"sweater original 6"
"sweater","original",6,123,120,0.0126297496758888,0.0211298498916761,0.016539596893349,121.5,"sweater original 6"
"sweater","original",6,126,123,0.0117800951729099,0.0202177253810173,0.0156469850340124,124.5,"sweater original 6"
"sweater","original",6,129,126,0.0127359904540598,0.0198854933414842,0.0158362929092603,127.5,"sweater original 6"
"sweater","original",6,132,129,0.0118313745681827,0.0181520193061654,0.0146259006218903,130.5,"sweater original 6"
"sweater","original",6,135,132,0.0107061583795608,0.0161289279438097,0.0133660561297232,133.5,"sweater original 6"
"sweater","original",6,138,135,0.0100762077899158,0.0152707947521876,0.0126971194867146,136.5,"sweater original 6"
"sweater","original",6,141,138,0.00910215660975563,0.0145351343001809,0.0118450792641317,139.5,"sweater original 6"
"sweater","original",6,144,141,0.0090928327246822,0.0147235923615232,0.0117883948421191,142.5,"sweater original 6"
"sweater","original",6,147,144,0.00834305682171225,0.0144463020895348,0.0113341393935986,145.5,"sweater original 6"
"sweater","original",6,150,147,0.00832848669112989,0.0144989622001509,0.0111285238766255,148.5,"sweater original 6"
"sweater","original",6,153,150,0.00814835783669966,0.0152722073165106,0.0114025879901901,151.5,"sweater original 6"
"sweater","original",6,156,153,0.00757313959962282,0.0143798150853408,0.0106284507346359,154.5,"sweater original 6"
"sweater","original",6,159,156,0.00715986819787081,0.0146902480995114,0.0106535826330637,157.5,"sweater original 6"
"sweater","original",6,162,159,0.00772295301006562,0.0148563629282592,0.0109894975325776,160.5,"sweater original 6"
"sweater","original",6,165,162,0.00732900086269631,0.015158072685411,0.0109528350855838,163.5,"sweater original 6"
"sweater","original",6,168,165,0.00715533862818263,0.0146306210270744,0.0107285628575434,166.5,"sweater original 6"
"sweater","original",6,171,168,0.00699267605712462,0.0144323773627352,0.0104858416416327,169.5,"sweater original 6"
"sweater","original",6,174,171,0.00656345240499717,0.0144405166799446,0.0100890071389244,172.5,"sweater original 6"
"sweater","original",6,177,174,0.00709059596437396,0.0142290361899919,0.0104306054253363,175.5,"sweater original 6"
"sweater","original",6,180,177,0.0058712871461957,0.0127739387484883,0.00934745884204855,178.5,"sweater original 6"
"sweater","original",6,183,180,0.00575575564080786,0.0126653528843671,0.00920554871399804,181.5,"sweater original 6"
"sweater","original",6,186,183,0.00573675971975382,0.0121219956268187,0.00874664899045438,184.5,"sweater original 6"
"sweater","original",6,189,186,0.00486366043504033,0.0109260832231288,0.00783165160093286,187.5,"sweater original 6"
"sweater","original",6,192,189,0.004950704600498,0.0111901177936729,0.00788870764980293,190.5,"sweater original 6"
"sweater","original",6,195,192,0.00528967603159892,0.0109624726469403,0.00796343668773451,193.5,"sweater original 6"
"sweater","original",6,198,195,0.00491485359852701,0.010712594734534,0.00761674328157662,196.5,"sweater original 6"
"sweater","original",6,201,198,0.00503223557184855,0.0112819887385198,0.00810413914628658,199.5,"sweater original 6"
"sweater","original",6,204,201,0.00498911318128586,0.011266963669135,0.00821048426670434,202.5,"sweater original 6"
"sweater","original",6,207,204,0.00452749120281109,0.0107844256950347,0.00741979032627534,205.5,"sweater original 6"
"sweater","original",6,210,207,0.00506855714619244,0.0129609448537049,0.00876529259883093,208.5,"sweater original 6"
"sweater","original",6,213,210,0.00457824603571012,0.0105558253219338,0.00771682331200369,211.5,"sweater original 6"
"sweater","original",6,216,213,0.00425729869068052,0.0106961175400775,0.0073456682413532,214.5,"sweater original 6"
"sweater","original",6,219,216,0.0033533909468067,0.00933522559548825,0.00620297586743809,217.5,"sweater original 6"
"sweater","original",6,222,219,0.00406300691185079,0.00987262730026118,0.006809586373215,220.5,"sweater original 6"
"sweater","original",6,225,222,0.00342774768807403,0.00963559268815337,0.00636308764709694,223.5,"sweater original 6"
"sweater","original",6,228,225,0.00329830733535012,0.00946960165530853,0.00624332298328171,226.5,"sweater original 6"
"sweater","original",6,231,228,0.00333963746651214,0.00909990144068698,0.00607441361154368,229.5,"sweater original 6"
"sweater","original",6,234,231,0.00322997511571902,0.00981589991387289,0.00646121847817719,232.5,"sweater original 6"
"sweater","original",6,237,234,0.00335787004162548,0.00971096972373034,0.00648362460876216,235.5,"sweater original 6"
"sweater","original",6,240,237,0.00338020205368429,0.00971533129255468,0.00642267099684457,238.5,"sweater original 6"
"sweater","original",8,50,0,0.237748074600362,0.593885051159932,0.395351511079304,25,"sweater original 8"
"sweater","original",8,100,50,0.176591004806422,0.29166084545171,0.239626855797062,75,"sweater original 8"
"sweater","original",8,150,100,0.0803978537640871,0.185209594528723,0.136276483925783,125,"sweater original 8"
"sweater","original",8,200,150,0.0776792917915243,0.153154437405645,0.116336371419141,175,"sweater original 8"
"sweater","original",8,250,200,0.0236051502145923,0.115063679449178,0.068761720753021,225,"sweater original 8"
"sweater","original",8,300,250,0.0102801726866446,0.0873338182405947,0.0436470570256898,275,"sweater original 8"
"watch","original",3,60,0,0.107314290020746,0.196741408019123,0.148687928777672,30,"watch original 3"
"watch","original",3,120,60,0.145571240520298,0.198818760898797,0.172338842016957,90,"watch original 3"
"watch","original",3,180,120,0.14272623238571,0.193631523084204,0.166828914102766,150,"watch original 3"
"watch","original",3,240,180,0.125982379342828,0.170031814546433,0.145404445338222,210,"watch original 3"
"watch","original",3,300,240,0.0922637172617877,0.126968218974459,0.110905160820357,270,"watch original 3"
"watch","original",3,360,300,0.0610354969912047,0.0969125923036261,0.0799120074731767,330,"watch original 3"
"watch","original",3,420,360,0.0466044299477418,0.0826906598905049,0.0641821886875269,390,"watch original 3"
"watch","original",3,480,420,0.0279013795553174,0.0605044216023825,0.0449700482043086,450,"watch original 3"
"watch","original",3,540,480,0.0221328193334304,0.0526886239682092,0.037222467192371,510,"watch original 3"
"watch","original",3,600,500,0.013864360526872,0.0487575792262109,0.0295479973866442,550,"watch original 3"
"watch","original",4,60,0,0.106840038437535,0.198648773586329,0.148687928777672,30,"watch original 4"
"watch","original",4,120,60,0.14574780921834,0.198495642371646,0.172338842016957,90,"watch original 4"
"watch","original",4,180,120,0.141549671604944,0.194271347010772,0.166828914102766,150,"watch original 4"
